0.818
1, 1, 0.999934
0, 0, 0.999941
3, 3, 0.997542
1, 1, 0.999946
0, 0, 0.999954
0, 0, 0.999768
1, 1, 0.999947
7, 7, 0.998045
2, 2, 0.999610
7, 7, 0.999960
3, 3, 0.999889
0, 0, 0.999830
4, 4, 0.999834
6, 6, 0.999580
5, 5, 0.992618
2, 2, 0.998469
6, 6, 0.999801
4, 4, 0.999754
7, 7, 0.999924
1, 8, 0.997527
8, 8, 0.999921
9, 9, 0.998079
9, 9, 0.996807
3, 8, 0.993797
0, 0, 0.999932
7, 7, 0.999957
1, 1, 0.999929
0, 0, 0.999770
2, 2, 0.999510
0, 0, 0.999732
3, 3, 0.999862
5, 5, 0.992555
4, 4, 0.999880
6, 6, 0.998795
5, 3, 0.987264
8, 8, 0.998776
6, 6, 0.999815
3, 3, 0.999821
7, 7, 0.999932
5, 8, 0.999917
8, 8, 0.999950
0, 0, 0.999925
9, 9, 0.996182
1, 1, 0.999922
0, 0, 0.999948
3, 8, 0.996701
1, 1, 0.999948
2, 2, 0.999409
2, 2, 0.999619
3, 8, 0.995164
3, 3, 0.999841
6, 6, 0.992266
4, 4, 0.999891
7, 7, 0.999953
5, 5, 0.992221
0, 0, 0.999966
6, 6, 0.999831
2, 0, 0.999722
7, 7, 0.999950
9, 4, 0.999390
8, 8, 0.999944
5, 8, 0.999686
9, 9, 0.998272
2, 7, 0.997117
1, 1, 0.999939
1, 1, 0.999893
4, 4, 0.999875
4, 4, 0.999659
5, 3, 0.988477
6, 6, 0.988760
4, 4, 0.999818
1, 1, 0.999948
2, 2, 0.999619
5, 2, 0.997144
3, 3, 0.999793
9, 9, 0.996830
3, 3, 0.999839
9, 9, 0.995763
0, 0, 0.999971
5, 3, 0.997346
9, 9, 0.997091
6, 6, 0.999124
5, 3, 0.988947
7, 7, 0.999961
4, 4, 0.999888
1, 1, 0.999939
3, 3, 0.999755
4, 4, 0.999443
0, 0, 0.999972
4, 4, 0.999806
8, 8, 0.999914
0, 0, 0.999968
4, 4, 0.999889
3, 3, 0.999858
6, 6, 0.998813
8, 8, 0.999856
7, 7, 0.999937
6, 6, 0.999845
0, 0, 0.999972
9, 7, 0.999899
7, 7, 0.999947
5, 0, 0.996588
7, 7, 0.999959
2, 2, 0.999268
1, 1, 0.999922
1, 1, 0.999946
6, 6, 0.999834
8, 8, 0.999615
9, 9, 0.995041
4, 4, 0.999194
1, 1, 0.999948
5, 8, 0.997696
2, 2, 0.999611
2, 8, 0.997516
9, 9, 0.995676
0, 0, 0.999959
3, 3, 0.999843
9, 9, 0.996697
6, 6, 0.999814
7, 7, 0.999889
2, 2, 0.999179
0, 0, 0.999961
3, 3, 0.999671
5, 8, 0.995334
4, 4, 0.999900
3, 3, 0.999783
6, 6, 0.999609
5, 8, 0.996272
8, 8, 0.999955
9, 4, 0.995847
5, 5, 0.984078
4, 4, 0.999662
7, 7, 0.999950
4, 4, 0.999559
2, 2, 0.999557
7, 7, 0.999903
3, 3, 0.999861
4, 4, 0.999874
8, 8, 0.999873
9, 4, 0.998096
1, 1, 0.999943
9, 8, 0.999528
2, 2, 0.999652
8, 8, 0.999923
7, 7, 0.999952
9, 9, 0.997746
1, 1, 0.999931
8, 8, 0.999900
7, 7, 0.999957
4, 4, 0.999735
1, 1, 0.999929
3, 3, 0.999481
1, 1, 0.999940
1, 1, 0.999899
0, 0, 0.999969
2, 2, 0.999274
3, 3, 0.999799
9, 9, 0.998102
4, 4, 0.999856
9, 4, 0.994906
2, 2, 0.999242
1, 1, 0.999934
6, 6, 0.999831
8, 8, 0.999796
4, 4, 0.999863
7, 1, 0.999512
7, 7, 0.999925
4, 4, 0.999830
4, 4, 0.999897
9, 4, 0.999385
2, 2, 0.999463
5, 8, 0.999189
7, 7, 0.999938
2, 2, 0.999645
4, 4, 0.999882
4, 4, 0.999524
2, 2, 0.999236
1, 1, 0.999890
9, 9, 0.997824
7, 9, 0.994861
2, 2, 0.999398
8, 8, 0.999934
7, 7, 0.999958
6, 6, 0.999526
9, 9, 0.995770
2, 2, 0.998429
2, 2, 0.998710
3, 3, 0.999818
8, 8, 0.999952
1, 1, 0.998474
6, 6, 0.999838
5, 5, 0.992977
1, 1, 0.999943
1, 1, 0.999922
0, 0, 0.999972
2, 2, 0.999615
6, 6, 0.999794
4, 4, 0.999869
5, 5, 0.993130
8, 8, 0.999526
3, 3, 0.999847
1, 1, 0.999881
5, 5, 0.992943
1, 1, 0.999942
9, 9, 0.995882
2, 2, 0.999544
7, 7, 0.999960
4, 4, 0.999517
4, 4, 0.999865
4, 6, 0.996939
8, 8, 0.999937
1, 1, 0.999944
5, 5, 0.968236
8, 8, 0.996908
9, 9, 0.994891
5, 8, 0.998527
6, 6, 0.999781
7, 7, 0.999965
9, 9, 0.995790
9, 9, 0.997166
3, 3, 0.999615
7, 7, 0.999778
0, 0, 0.999972
9, 9, 0.996040
0, 0, 0.999971
6, 6, 0.999687
6, 6, 0.999708
2, 2, 0.999598
3, 3, 0.999786
9, 4, 0.995649
0, 0, 0.999972
7, 7, 0.999918
5, 5, 0.985714
4, 4, 0.999764
8, 8, 0.999902
0, 0, 0.999964
9, 9, 0.998637
4, 4, 0.999807
1, 1, 0.999931
2, 1, 0.999466
8, 8, 0.999946
7, 7, 0.999836
1, 1, 0.999928
2, 2, 0.999131
6, 6, 0.999121
1, 1, 0.999853
0, 0, 0.999908
3, 3, 0.999565
0, 0, 0.999970
1, 1, 0.999945
1, 1, 0.999940
8, 8, 0.999890
2, 2, 0.998796
0, 0, 0.999969
3, 8, 0.999812
9, 9, 0.997654
4, 4, 0.999890
0, 0, 0.999972
5, 5, 0.991515
0, 0, 0.999923
6, 6, 0.999853
1, 1, 0.999935
7, 7, 0.999940
7, 7, 0.998681
8, 8, 0.999875
1, 8, 0.997828
9, 9, 0.998345
2, 2, 0.999125
0, 0, 0.999970
5, 5, 0.992766
1, 1, 0.999945
2, 8, 0.997405
2, 2, 0.999121
7, 7, 0.999865
3, 3, 0.999818
5, 8, 0.999585
4, 4, 0.999885
9, 9, 0.995581
7, 7, 0.999910
1, 1, 0.999932
8, 8, 0.999589
3, 3, 0.999649
9, 8, 0.994798
6, 8, 0.996277
0, 0, 0.999971
3, 3, 0.999865
1, 1, 0.999755
1, 1, 0.999898
2, 8, 0.998558
6, 0, 0.999966
3, 3, 0.999824
5, 5, 0.984982
7, 7, 0.999403
6, 6, 0.999822
8, 8, 0.999928
3, 7, 0.999688
9, 8, 0.997566
5, 8, 0.999029
8, 8, 0.999589
5, 3, 0.997864
7, 7, 0.999933
6, 6, 0.998479
1, 1, 0.999935
1, 1, 0.999945
3, 8, 0.999839
1, 1, 0.999846
7, 7, 0.999954
5, 8, 0.985871
5, 5, 0.992823
5, 8, 0.969679
2, 2, 0.998594
5, 8, 0.984958
8, 8, 0.999372
7, 7, 0.996154
0, 0, 0.999971
9, 9, 0.997557
7, 7, 0.999913
7, 7, 0.999961
5, 5, 0.978422
0, 0, 0.999967
9, 9, 0.998365
0, 0, 0.999965
0, 0, 0.999933
8, 8, 0.998962
9, 8, 0.996750
2, 2, 0.997052
4, 4, 0.999891
8, 8, 0.999910
1, 8, 0.998730
6, 6, 0.999557
1, 1, 0.999745
6, 6, 0.999745
5, 5, 0.992260
1, 1, 0.999929
8, 8, 0.999941
3, 3, 0.998398
4, 4, 0.999866
0, 0, 0.999956
5, 8, 0.991349
5, 3, 0.999552
8, 8, 0.999921
3, 3, 0.999693
6, 4, 0.999035
2, 2, 0.996223
3, 3, 0.999788
9, 9, 0.998382
2, 2, 0.999070
1, 1, 0.999662
1, 1, 0.999937
5, 8, 0.999803
2, 8, 0.998672
1, 1, 0.999944
3, 3, 0.999847
2, 6, 0.993255
8, 8, 0.999583
7, 7, 0.999778
3, 3, 0.998929
7, 7, 0.999950
2, 8, 0.998527
4, 4, 0.999203
6, 6, 0.995489
9, 9, 0.997671
7, 7, 0.999939
2, 2, 0.999142
4, 4, 0.999789
2, 2, 0.992514
8, 8, 0.999953
1, 1, 0.999945
1, 1, 0.999949
3, 3, 0.998981
8, 8, 0.999897
4, 4, 0.995287
0, 0, 0.999968
6, 6, 0.998931
5, 5, 0.991505
9, 9, 0.997383
3, 8, 0.998702
0, 0, 0.999723
9, 8, 0.995726
2, 2, 0.997990
4, 4, 0.999889
7, 7, 0.999910
1, 1, 0.999937
2, 8, 0.998821
9, 4, 0.995387
4, 4, 0.999793
2, 8, 0.993970
6, 6, 0.999396
1, 1, 0.999952
8, 8, 0.999913
9, 9, 0.995812
0, 0, 0.999967
6, 6, 0.998411
6, 6, 0.999840
7, 7, 0.999956
9, 9, 0.995704
9, 8, 0.996179
8, 8, 0.994332
0, 0, 0.999963
1, 1, 0.999898
4, 4, 0.996245
4, 4, 0.999137
6, 8, 0.989606
7, 7, 0.999904
1, 1, 0.999947
5, 8, 0.991112
7, 7, 0.999324
0, 0, 0.999954
3, 3, 0.998761
5, 6, 0.995990
8, 8, 0.999924
4, 4, 0.999445
7, 7, 0.999960
1, 1, 0.999906
2, 2, 0.998808
5, 8, 0.986889
9, 9, 0.995774
5, 8, 0.993340
6, 8, 0.996359
7, 7, 0.999934
5, 8, 0.994110
9, 4, 0.998014
8, 8, 0.998136
8, 8, 0.999910
3, 8, 0.997728
6, 8, 0.994711
9, 8, 0.997931
7, 7, 0.999922
0, 0, 0.999944
7, 7, 0.999955
5, 2, 0.989048
7, 7, 0.999957
1, 1, 0.999921
1, 1, 0.999938
0, 0, 0.999968
7, 7, 0.999925
9, 1, 0.996070
2, 2, 0.999191
3, 3, 0.999382
7, 7, 0.999828
3, 3, 0.999054
2, 8, 0.997838
4, 4, 0.999568
1, 1, 0.999942
6, 6, 0.999829
2, 8, 0.997382
7, 7, 0.999959
5, 8, 0.998625
5, 5, 0.985739
7, 7, 0.999967
4, 4, 0.999879
0, 0, 0.999968
2, 8, 0.998670
6, 6, 0.999677
3, 8, 0.999709
6, 6, 0.996384
4, 4, 0.998778
0, 0, 0.999954
4, 4, 0.999850
2, 2, 0.996441
6, 8, 0.996682
0, 0, 0.999954
0, 0, 0.999949
0, 0, 0.999748
0, 0, 0.999968
3, 0, 0.997951
1, 1, 0.999950
6, 6, 0.999692
2, 2, 0.999298
2, 2, 0.999289
3, 3, 0.999872
1, 1, 0.999921
4, 4, 0.999604
1, 1, 0.999944
5, 5, 0.992274
4, 4, 0.992548
6, 6, 0.999820
4, 4, 0.997324
7, 7, 0.999963
2, 2, 0.999519
8, 8, 0.999925
7, 7, 0.999961
9, 9, 0.997972
2, 2, 0.998685
0, 0, 0.999965
5, 8, 0.999525
1, 1, 0.999947
4, 4, 0.999736
2, 2, 0.998630
8, 8, 0.999873
3, 3, 0.999820
2, 2, 0.997881
4, 4, 0.999419
1, 1, 0.999909
5, 0, 0.983881
4, 4, 0.995163
6, 6, 0.999733
0, 0, 0.999955
7, 7, 0.999918
9, 8, 0.996145
8, 8, 0.999917
4, 4, 0.999806
9, 9, 0.996692
8, 8, 0.999895
0, 0, 0.999957
1, 1, 0.999925
1, 1, 0.999947
0, 0, 0.992169
2, 2, 0.999023
2, 2, 0.999331
3, 3, 0.999736
2, 2, 0.999416
4, 4, 0.999835
4, 4, 0.999436
5, 5, 0.988257
8, 1, 0.999641
6, 6, 0.999829
5, 5, 0.992566
7, 7, 0.999953
7, 7, 0.999962
8, 8, 0.999930
8, 8, 0.999874
9, 9, 0.996702
7, 7, 0.999916
4, 4, 0.996745
7, 7, 0.999926
3, 3, 0.999613
2, 2, 0.999466
0, 0, 0.999970
8, 8, 0.999952
6, 6, 0.999812
8, 8, 0.999817
6, 6, 0.999770
1, 1, 0.999927
6, 6, 0.998311
8, 8, 0.999062
9, 9, 0.995245
4, 4, 0.999457
0, 0, 0.999967
9, 8, 0.990649
0, 0, 0.999965
4, 4, 0.999637
1, 1, 0.999950
5, 8, 0.996042
4, 4, 0.997198
7, 7, 0.999925
5, 5, 0.994491
3, 3, 0.999842
7, 7, 0.999957
4, 4, 0.998453
9, 4, 0.995271
8, 8, 0.999952
5, 5, 0.990983
8, 8, 0.999956
6, 6, 0.999821
3, 8, 0.998516
8, 8, 0.999954
6, 6, 0.999781
9, 9, 0.998551
9, 9, 0.998960
1, 1, 0.999916
8, 8, 0.999954
3, 3, 0.999794
5, 8, 0.996707
8, 8, 0.999911
6, 6, 0.996918
5, 8, 0.989607
9, 4, 0.994657
7, 7, 0.999962
2, 2, 0.999572
5, 6, 0.986065
0, 0, 0.999923
8, 8, 0.999957
5, 4, 0.998755
1, 1, 0.999938
1, 1, 0.999941
0, 0, 0.999968
9, 4, 0.995872
1, 1, 0.999928
8, 8, 0.998773
6, 6, 0.999777
7, 7, 0.999940
0, 0, 0.999970
9, 8, 0.994724
3, 3, 0.999763
0, 0, 0.999966
8, 8, 0.999955
8, 8, 0.997317
9, 9, 0.998191
6, 6, 0.999857
7, 7, 0.999946
8, 8, 0.999902
4, 4, 0.999864
7, 7, 0.999960
5, 5, 0.988555
9, 9, 0.995522
2, 2, 0.997381
6, 6, 0.999087
7, 7, 0.999959
4, 4, 0.999477
5, 5, 0.988184
9, 9, 0.996409
2, 2, 0.999087
3, 3, 0.992526
1, 1, 0.999897
6, 6, 0.999408
3, 3, 0.999358
9, 9, 0.997254
2, 8, 0.997885
2, 2, 0.999550
5, 0, 0.990482
6, 6, 0.999833
8, 8, 0.999824
0, 0, 0.999959
7, 7, 0.999960
7, 7, 0.999949
1, 1, 0.999944
9, 8, 0.993856
8, 8, 0.999952
7, 7, 0.999962
0, 0, 0.999972
9, 9, 0.987861
9, 4, 0.998774
4, 6, 0.998872
6, 6, 0.999621
2, 2, 0.999021
8, 8, 0.999958
5, 3, 0.999495
1, 1, 0.999907
4, 4, 0.999890
1, 1, 0.999916
5, 8, 0.999131
5, 5, 0.992432
1, 1, 0.999940
7, 7, 0.999957
3, 3, 0.999793
6, 6, 0.999849
4, 4, 0.999666
3, 8, 0.992721
2, 2, 0.993717
5, 5, 0.989300
6, 8, 0.999406
4, 4, 0.999889
4, 4, 0.999192
0, 0, 0.999967
4, 6, 0.999523
4, 4, 0.999857
6, 6, 0.999665
7, 7, 0.999957
2, 7, 0.999720
4, 4, 0.999854
3, 3, 0.999476
3, 3, 0.999607
8, 8, 0.999712
0, 0, 0.999962
0, 0, 0.999972
3, 3, 0.996230
2, 2, 0.999288
2, 2, 0.998411
9, 7, 0.999112
8, 8, 0.999947
2, 3, 0.999253
3, 3, 0.998857
7, 7, 0.999938
0, 0, 0.999967
1, 1, 0.999823
1, 1, 0.999941
0, 0, 0.999933
2, 2, 0.999622
3, 3, 0.999886
3, 3, 0.999868
8, 8, 0.999801
4, 4, 0.999874
3, 3, 0.996092
5, 8, 0.996704
7, 7, 0.999964
6, 6, 0.998935
4, 4, 0.999702
7, 7, 0.999927
7, 1, 0.994476
8, 8, 0.999950
5, 3, 0.993522
9, 9, 0.998344
7, 7, 0.999901
0, 0, 0.999832
3, 3, 0.999561
1, 1, 0.999945
6, 1, 0.999815
2, 8, 0.998461
4, 4, 0.999821
3, 3, 0.999369
4, 4, 0.997908
4, 4, 0.999878
7, 7, 0.999928
5, 8, 0.996590
9, 9, 0.993339
6, 6, 0.999826
9, 0, 0.999908
0, 0, 0.999632
7, 7, 0.999959
1, 1, 0.999946
4, 4, 0.999524
2, 2, 0.999349
7, 7, 0.999937
3, 3, 0.999829
6, 6, 0.999346
7, 7, 0.999959
5, 8, 0.991221
8, 8, 0.999931
4, 4, 0.999862
5, 8, 0.969220
5, 8, 0.999414
2, 2, 0.999107
7, 7, 0.996670
1, 1, 0.999938
1, 1, 0.999926
5, 5, 0.989013
6, 6, 0.999287
8, 8, 0.999954
5, 3, 0.994844
8, 8, 0.999957
4, 4, 0.999852
0, 0, 0.999970
7, 7, 0.999954
9, 9, 0.995125
9, 9, 0.998028
2, 8, 0.998044
9, 4, 0.997495
7, 4, 0.995431
7, 7, 0.999879
8, 8, 0.999846
7, 7, 0.999856
4, 4, 0.999871
2, 2, 0.997579
6, 6, 0.995922
9, 9, 0.994795
1, 1, 0.999945
7, 7, 0.999919
0, 0, 0.999468
6, 6, 0.999668
4, 4, 0.999868
2, 8, 0.999828
5, 5, 0.976547
7, 7, 0.999870
0, 0, 0.999944
7, 7, 0.999948
1, 1, 0.999950
0, 0, 0.999755
3, 8, 0.999568
7, 7, 0.999842
6, 6, 0.999559
5, 8, 0.991130
0, 0, 0.999963
6, 8, 0.994163
1, 1, 0.999922
5, 8, 0.996812
1, 1, 0.999938
7, 7, 0.999961
8, 8, 0.999928
5, 3, 0.999403
0, 0, 0.999962
3, 6, 0.998824
4, 4, 0.999855
7, 7, 0.999910
7, 7, 0.999920
5, 8, 0.994208
7, 7, 0.999867
8, 8, 0.999948
6, 6, 0.999832
9, 8, 0.999835
3, 3, 0.999878
8, 8, 0.999953
6, 6, 0.999719
1, 1, 0.999643
0, 0, 0.999967
9, 9, 0.996014
7, 7, 0.999940
1, 1, 0.999694
3, 8, 0.999678
0, 0, 0.999805
5, 5, 0.987783
6, 6, 0.998461
4, 4, 0.999873
4, 4, 0.999398
2, 2, 0.998082
4, 4, 0.999878
4, 4, 0.994923
3, 3, 0.999646
1, 1, 0.999936
7, 7, 0.999958
7, 4, 0.999245
6, 6, 0.999770
0, 0, 0.999928
3, 3, 0.998737
6, 6, 0.999726
0, 0, 0.999901
7, 7, 0.999841
1, 1, 0.999906
1, 1, 0.999935
4, 4, 0.998251
9, 4, 0.995930
4, 4, 0.999810
3, 8, 0.999138
4, 4, 0.999833
8, 8, 0.999687
2, 2, 0.998343
2, 2, 0.997368
1, 1, 0.999937
8, 8, 0.999896
7, 7, 0.999237
0, 0, 0.999813
8, 8, 0.999935
1, 1, 0.999918
0, 0, 0.999702
7, 7, 0.988131
6, 6, 0.999626
3, 3, 0.999772
7, 7, 0.999952
7, 9, 0.993721
5, 8, 0.999108
8, 8, 0.999808
8, 8, 0.999946
9, 4, 0.998253
0, 0, 0.999946
0, 0, 0.998900
4, 8, 0.996499
1, 1, 0.999736
5, 3, 0.999480
2, 2, 0.997992
2, 2, 0.999512
3, 8, 0.997554
9, 9, 0.995792
4, 4, 0.999765
9, 9, 0.997226
5, 5, 0.992884
0, 0, 0.999965
6, 6, 0.999840
7, 7, 0.999967
7, 7, 0.999905
1, 1, 0.999942
8, 8, 0.999756
0, 0, 0.999613
2, 8, 0.996386
2, 2, 0.999495
0, 0, 0.999884
4, 6, 0.993606
1, 1, 0.999947
1, 1, 0.999906
2, 8, 0.998940
7, 7, 0.999954
3, 3, 0.995614
9, 9, 0.996063
7, 7, 0.999915
2, 2, 0.996647
8, 8, 0.999763
1, 1, 0.999944
9, 8, 0.994129
5, 8, 0.998337
8, 8, 0.999875
8, 8, 0.999867
1, 1, 0.999939
9, 8, 0.992765
8, 8, 0.999953
3, 3, 0.999376
1, 1, 0.999930
6, 6, 0.996352
5, 5, 0.992928
7, 7, 0.999955
4, 4, 0.999865
2, 8, 0.998752
7, 4, 0.999610
0, 0, 0.999501
3, 3, 0.999808
0, 0, 0.999966
4, 1, 0.999922
1, 1, 0.993488
1, 1, 0.999901
7, 7, 0.999962
9, 8, 0.985911
1, 1, 0.999935
1, 1, 0.999943
8, 8, 0.999889
5, 6, 0.999578
7, 8, 0.988479
5, 6, 0.999152
0, 0, 0.999953
6, 6, 0.999723
6, 6, 0.999805
0, 0, 0.999952
4, 4, 0.999845
1, 1, 0.999903
2, 2, 0.999545
3, 0, 0.997702
4, 4, 0.999800
4, 4, 0.999875
6, 6, 0.997219
8, 8, 0.999942
0, 0, 0.999956
9, 9, 0.996845
5, 8, 0.999502
8, 8, 0.999962
7, 7, 0.998836
0, 0, 0.999964
3, 3, 0.999833
5, 6, 0.987836
4, 4, 0.999504
5, 6, 0.995864
9, 9, 0.998557
6, 6, 0.999131
7, 7, 0.999946
1, 1, 0.999923
9, 4, 0.995251
6, 2, 0.998747
1, 1, 0.999945
3, 3, 0.999623
8, 8, 0.993274
3, 3, 0.996444
9, 9, 0.997821
1, 1, 0.999635
2, 2, 0.994968
7, 7, 0.999872
7, 7, 0.998808
7, 0, 0.993956
0, 0, 0.999843
2, 8, 0.998578
3, 3, 0.999831
1, 1, 0.999940
1, 1, 0.999941
4, 4, 0.999628
2, 2, 0.998195
5, 0, 0.991190
6, 8, 0.997680
0, 3, 0.998849
9, 7, 0.999940
6, 6, 0.999803
2, 8, 0.998617
8, 8, 0.999953
9, 9, 0.996932
2, 8, 0.996696
3, 3, 0.999791
3, 3, 0.999697
6, 6, 0.999767
9, 9, 0.996479
1, 1, 0.999744
4, 4, 0.993082
3, 3, 0.998611
3, 8, 0.999192
0, 0, 0.999968
7, 7, 0.999916
7, 7, 0.998842
1, 1, 0.999844
7, 7, 0.999962
7, 7, 0.999910
3, 3, 0.999832
6, 6, 0.999765
4, 6, 0.997345
9, 9, 0.998454
5, 8, 0.994993
4, 4, 0.999863
4, 4, 0.999819
2, 2, 0.993885
7, 7, 0.999934
9, 9, 0.997039
0, 0, 0.999823
9, 9, 0.996448
8, 8, 0.999890
4, 4, 0.999807
4, 4, 0.998555
9, 9, 0.997135
1, 1, 0.999942
2, 2, 0.998659
4, 4, 0.999855
9, 8, 0.990721
3, 8, 0.995425
0, 0, 0.999954
4, 4, 0.999501
1, 1, 0.999914
6, 6, 0.999215
2, 2, 0.999581
6, 6, 0.999680
3, 3, 0.998239
7, 7, 0.999947
4, 4, 0.999897
2, 2, 0.999498
6, 6, 0.999828
6, 6, 0.997193
7, 7, 0.999958
1, 1, 0.999940
8, 8, 0.999930
9, 9, 0.991480
0, 0, 0.999950
4, 4, 0.998921
1, 1, 0.999936
4, 4, 0.999808
2, 2, 0.999506
1, 1, 0.999944
3, 8, 0.999224
6, 6, 0.999806
4, 4, 0.999895
6, 6, 0.999692
7, 7, 0.999961
5, 5, 0.987262
8, 8, 0.999927
7, 7, 0.999959
0, 0, 0.999850
5, 8, 0.996256
1, 1, 0.999917
4, 4, 0.999613
2, 2, 0.999341
8, 8, 0.999863
4, 4, 0.999840
7, 7, 0.999936
7, 7, 0.999964
3, 3, 0.999440
8, 8, 0.999559
4, 4, 0.997958
9, 9, 0.998262
5, 3, 0.998261
8, 8, 0.999892
6, 6, 0.999800
7, 7, 0.999963
3, 3, 0.999824
4, 4, 0.999583
6, 6, 0.999572
7, 7, 0.999954
1, 1, 0.999950
7, 7, 0.999965
4, 4, 0.999762
3, 3, 0.998554
3, 2, 0.990867
9, 8, 0.999674
8, 8, 0.999899
8, 8, 0.999934
1, 1, 0.999934
8, 8, 0.977598
6, 6, 0.999427
3, 3, 0.998964
1, 1, 0.999928
1, 1, 0.999891
3, 8, 0.996019
5, 8, 0.993354
2, 2, 0.999588
8, 8, 0.999956
4, 6, 0.994058
2, 2, 0.999592
9, 9, 0.998523
7, 7, 0.999965
1, 1, 0.999947
4, 4, 0.999762
8, 8, 0.999947
2, 2, 0.999574
9, 9, 0.996449
6, 6, 0.999524
4, 4, 0.999833
1, 1, 0.998593
3, 8, 0.996149
4, 4, 0.999801
2, 2, 0.997215
5, 8, 0.998847
2, 2, 0.999602
5, 8, 0.995080
6, 6, 0.998176
8, 8, 0.999957
0, 0, 0.999943
6, 6, 0.996781
2, 1, 0.999547
4, 4, 0.999282
